,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
5690,b'1862132',59135,59127.387,59135.42,0,14.14665412902832,14.831897735595703,14.158448219299316,8.032999999995809,-0.6852436065673828,0.011794090270996094,4
21215,b'4086292',59367,59362.34,59367.25716666667,0,15.786718368530272,16.005924224853516,15.724895477294922,4.917166666673438,-0.21920585632324396,-0.061822891235349786,2
23439,b'438567',59318,59304.156,59318.2475,0,16.074691772460938,16.657711029052734,16.2128963470459,14.091499999994994,-0.5830192565917969,0.13820457458496094,4
18016,b'3648855',59346,59331.29,59346.28,0,16.009136199951172,16.501338958740234,16.042726516723633,14.989999999997963,-0.4922027587890625,0.03359031677246094,4
13281,b'2879377',59027,59014.203,59027.27,0,18.708669662475582,19.31597900390625,18.705787658691406,13.06699999999546,-0.6073093414306676,-0.002882003784176135,4
12968,b'2817628',59129,59127.387,59129.43659999999,0,14.59595775604248,15.274773597717283,14.662622451782228,2.0495999999911874,-0.6788158416748029,0.06666469573974787,4
26350,b'4823633',59291,59280.3,59291.41,0,18.20804214477539,18.612049102783203,18.05406379699707,11.110000000000582,-0.4040069580078125,-0.1539783477783203,2
22965,b'4329888',59136,59131.438,59136.41966666666,0,15.729063987731934,15.903605461120604,15.999814987182615,4.981666666659294,-0.1745414733886701,0.2707509994506818,1
16905,b'3475831',59318,59304.156,59318.2475,0,16.12323760986328,16.782855987548828,16.11825180053711,14.091499999994994,-0.6596183776855469,-0.004985809326171875,4
28978,b'612640',59195,59193.184,59195.27033333333,0,17.370176315307617,17.511512756347656,17.325252532958984,2.086333333325456,-0.14133644104003906,-0.04492378234863281,2
22420,b'4265483',59368,59365.27,59368.285,0,16.620637893676758,16.850229263305664,16.46390151977539,3.015000000006694,-0.22959136962890625,-0.1567363739013672,2
24173,b'4489189',58937,58933.53,58937.5252,0,19.33067321777344,19.697452545166016,19.46203994750977,3.995199999997567,-0.3667793273925746,0.13136672973632812,1
30485,b'803699',58937,58937.387,58937.5252,0,17.173845291137695,17.601438522338867,17.144845962524414,0.13819999999395804,-0.4275932312011719,-0.02899932861328125,4
17319,b'3537423',59344,59332.3,59344.27,0,16.29766845703125,16.538578033447266,16.25861167907715,11.969999999993888,-0.24090957641601562,-0.03905677795410156,2
24826,b'4604919',59222,59221.62,59222.58,0,21.06378555297852,20.6734676361084,20.878387451171875,0.9599999999991269,0.39031791687012074,-0.18539810180664418,2
29595,b'68494',59332,59328.3,59332.3,0,18.76016998291016,18.730880737304688,19.65363502502441,4.0,0.029289245605472303,0.8934650421142507,1
13388,b'2897357',59401,59401.21,59401.27025,0,20.02601623535156,20.529033660888672,20.16642570495605,0.0602500000022701,-0.5030174255371129,0.1404094696044922,4
13937,b'2976817',59313,59306.258,59313.3362,0,16.611963272094727,16.90853500366211,16.54784393310547,7.078199999996286,-0.2965717315673828,-0.06411933898925781,2
22254,b'4245600',59317,59304.156,59317.230200000005,0,16.547832489013672,16.999191284179688,17.086078643798828,13.074200000002747,-0.4513587951660156,0.5382461547851562,1
19028,b'3786444',59163,59158.43,59163.37,0,17.434581756591797,17.4034423828125,19.16967010498047,4.940000000002328,0.031139373779296875,1.7350883483886719,3
