,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
18293,b'3683791',59312,59307.16,59312.38,1,17.64981460571289,17.744287490844727,18.013809204101562,5.219999999993888,-0.09447288513183594,0.3639945983886719,1
19837,b'3892274',59335,59334.203,59335.41,1,16.346405029296875,16.21673011779785,16.07009506225586,1.2070000000021537,0.12967491149902344,-0.2763099670410156,0
16273,b'3376495',59345,59331.293,59345.23366666667,1,15.853343963623049,16.001811981201172,15.945941925048828,13.94066666666913,-0.14846801757812322,0.09259796142577947,2
11219,b'262513',59314,59305.285,59314.29,1,15.741218566894531,15.641302108764648,15.72291374206543,9.00499999999738,0.09991645812988281,-0.018304824829101562,2
25719,b'4740871',59333,59319.24,59333.32,1,15.426989555358888,15.31341552734375,15.412959098815918,14.080000000001746,0.1135740280151385,-0.014030456542970526,2
16307,b'3380684',59322,59321.25,59322.2564,1,17.63663101196289,17.626794815063477,17.38480567932129,1.0063999999983935,0.009836196899414062,-0.25182533264160156,0
8515,b'2252851',59348,59346.28,59348.2666,1,17.57663345336914,17.655197143554688,17.339685440063477,1.9866000000038184,-0.07856369018554688,-0.23694801330566406,0
4731,b'1726319',59377,59367.203,59377.27,1,19.968734741210938,19.682689666748047,19.90216445922852,10.06699999999546,0.2860450744628906,-0.06657028198241832,3
1710,b'1269115',58975,58968.297,58975.42,1,19.67364501953125,19.58499526977539,20.378742218017575,7.1229999999995925,0.08864974975585938,0.7050971984863246,4
5658,b'186056',59363,59350.26,59363.31,1,15.96733570098877,15.887197494506836,16.019678115844727,13.049999999995634,0.0801382064819336,0.05234241485595703,2
21749,b'4162511',59258,59252.156,59258.23,1,15.979203224182127,15.934610366821287,15.88330364227295,6.074000000000524,0.044592857360839844,-0.09589958190917791,2
4314,b'1668339',59337,59333.32,59337.27,1,15.654654502868652,15.763479232788086,15.583450317382812,3.9499999999970896,-0.1088247299194336,-0.07120418548583984,2
20584,b'3997880',59317,59305.29,59317.230200000005,1,13.267212867736816,13.43155288696289,13.410658836364746,11.940200000004552,-0.16434001922607422,0.1434459686279297,5
4771,b'1732162',59255,59246.23,59255.23,1,20.22370719909668,20.155834197998047,20.023269653320312,9.0,0.06787300109863281,-0.2004375457763672,3
7754,b'2142524',59267,59260.16,59267.23,1,16.24403190612793,16.214645385742188,16.221832275390625,7.069999999999709,0.029386520385742188,-0.022199630737304688,0
26183,b'4809501',59318,59318.24,59318.2475,1,19.3085994720459,19.379863739013672,18.95933151245117,0.007499999999708962,-0.07126426696777344,-0.3492679595947301,4
7332,b'207618',59346,59336.23,59346.28,1,18.03611946105957,17.87384796142578,18.12757682800293,10.049999999995634,0.16227149963378906,0.09145736694335938,1
7687,b'2124105',59231,59226.633,59231.473,1,19.17154693603516,19.20303726196289,19.08194351196289,4.8399999999965075,-0.03149032592773082,-0.08960342407226918,4
17480,b'3557419',59343,59331.293,59343.243166666674,1,17.67567253112793,17.57259750366211,17.801502227783203,11.950166666676523,0.10307502746582031,0.12582969665527344,1
20453,b'39728',59332,59318.24,59332.3,1,16.92290687561035,16.746580123901367,17.179584503173828,14.060000000004948,0.17632675170898438,0.25667762756347656,0
17087,b'3501843',59321,59307.16,59321.25,1,16.009140014648438,15.95225715637207,16.066570281982422,14.089999999996508,0.05688285827636719,0.057430267333984375,2
