,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
2688,b'1422673',59319,59315.2,59319.24583333333,0,18.03457260131836,18.026611328125,18.29178237915039,4.045833333329938,0.007961273193359375,0.25720977783203125,-1
10445,b'2519223',59317,59304.156,59317.230200000005,0,16.324798583984375,17.022174835205078,16.411142349243164,13.074200000002747,-0.6973762512207031,0.08634376525878906,-1
5377,b'183149',58975,58962.34,58975.42,0,19.256912231445312,19.57257843017578,19.47574806213379,13.080000000001746,-0.31566619873046875,0.21883583068847656,-1
8935,b'2308103',59158,59156.47,59158.3555,0,17.088764190673828,17.13282012939453,17.974510192871094,1.8854999999966822,-0.044055938720703125,0.8857460021972656,-1
8243,b'2211070',59328,59316.28,59328.26666666667,0,16.501575469970703,16.754478454589844,16.572860717773438,11.986666666671226,-0.2529029846191406,0.07128524780273438,-1
15313,b'3196406',59343,59341.176,59343.243166666674,0,18.255756378173828,18.410850524902344,18.3161678314209,2.0671666666748933,-0.15509414672851562,0.06041145324707031,-1
26924,b'4905443',58937,58937.387,58937.5252,0,19.386234283447266,19.28640556335449,20.239994049072266,0.13819999999395804,0.09982872009277699,0.853759765625,-1
14364,b'3040912',59324,59314.293,59324.23416666667,0,15.171602249145508,15.411556243896484,15.292099952697754,9.941166666671052,-0.23995399475097656,0.1204977035522461,-1
15650,b'3278814',59354,59345.188,59354.328,0,14.739978790283203,15.046730995178224,14.722734451293944,9.139999999999418,-0.3067522048950213,-0.01724433898925959,-1
29407,b'658797',59027,59014.203,59027.27,0,19.195453643798828,19.81891632080078,19.54432487487793,13.06699999999546,-0.6234626770019531,0.34887123107910156,-1
24753,b'4590083',58937,58937.387,58937.5165,0,20.95687866210937,21.0411319732666,20.747753143310547,0.1294999999954598,-0.08425331115723012,-0.20912551879882457,-1
8086,b'2189751',59145,59132.55,59145.37,0,14.8637056350708,15.03093147277832,15.01308822631836,12.819999999999709,-0.16722583770751953,0.1493825912475586,-1
28019,b'5034852',59346,59343.25,59346.28,0,19.040264129638672,19.057544708251957,19.6953125,3.029999999998836,-0.017280578613284803,0.6550483703613281,-1
22383,b'4264106',58937,58933.53,58937.5252,0,20.31010627746582,20.223859786987305,20.26150894165039,3.995199999997567,0.08624649047851562,-0.04859733581542969,-1
30199,b'749527',59320,59307.16,59320.265,0,14.08735179901123,14.47977066040039,13.987120628356934,13.104999999995925,-0.39241886138916016,-0.10023117065429688,-1
