SNID,norm_MJD,1stDet,MJD,BAND_r,BAND_i,BAND_g
b'1043804',59161,59158.43,59161.44,18.05185890197754,18.10608673095703,18.264371871948242
b'1043804',59162,59158.43,59162.46,17.619647979736328,17.763164520263672,17.855224609375
b'1043804',59163,59158.43,59163.37,17.241302490234375,17.400390625,17.527828216552734
b'1043804',59164,59158.426,59164.445166666665,16.99502182006836,17.248979568481445,17.239683151245117
b'1043804',59166,59158.43,59166.4,16.68634033203125,16.942096710205078,16.867023468017578
b'1043804',59167,59158.426,59167.378666666664,16.529691696166992,16.826229095458984,16.72913360595703
b'1043804',59169,59158.426,59169.3565,16.354257583618164,16.64786148071289,16.48059844970703
b'1043804',59170,59158.43,59170.39,16.265670776367188,16.54857635498047,16.37109375
b'1043804',59172,59158.43,59172.39,16.1527099609375,16.405567169189453,16.32894515991211
b'1043804',59173,59158.43,59173.39,16.097328186035156,16.34895133972168,16.284818649291992
b'1043804',59183,59158.43,59183.39,16.055843353271484,16.120471954345703,16.30524253845215
b'1043804',59184,59158.426,59184.244666666666,16.056564331054688,16.126575469970703,16.417631149291992
b'1043804',59185,59158.43,59185.23,16.099506378173828,16.168066024780273,16.49009132385254
b'1043804',59187,59158.43,59187.42,16.206462860107422,16.225440979003906,16.73672103881836
b'1043804',59188,59158.426,59188.295000000006,16.235305786132812,16.249217987060547,16.793487548828125
b'1044672',59027,59014.203,59027.27,18.922611236572266,19.25240707397461,19.083412170410156
b'1044837',58967,58954.254,58967.49,16.58375358581543,16.76313018798828,16.63029670715332
b'1044940',59337,59335.41,59337.27,20.052318572998047,18.801074981689453,19.941640853881836
b'1044940',59338,59335.41,59338.27,17.844974517822266,17.734905242919922,18.138233184814453
b'1044940',59342,59335.41,59342.26,15.709497451782227,15.87823486328125,16.00177574157715
b'1044940',59343,59335.414,59343.2434,15.429740905761719,15.586477279663086,15.681891441345215
b'1044940',59344,59335.41,59344.27,15.176671981811523,15.331659317016602,15.440264701843262
b'1044940',59345,59335.41,59345.23366666667,14.973397254943848,15.146339416503906,15.204163551330566
b'1044940',59346,59335.41,59346.28,14.776535034179688,14.948427200317383,14.984978675842285
b'1044940',59347,59335.41,59347.26,14.628862380981445,14.788330078125,14.83288860321045
b'1044940',59348,59335.414,59348.266599999995,14.515140533447266,14.715604782104492,14.675609588623047
b'1044940',59349,59335.41,59349.32,14.410837173461914,14.636688232421875,14.59220027923584
b'1044940',59350,59335.414,59350.347400000006,14.369306564331055,14.664644241333008,14.501249313354492
b'1044940',59353,59335.41,59353.35,14.280029296875,14.759145736694336,14.438640594482422
b'1044940',59354,59335.41,59354.328,14.271039009094238,14.793069839477539,14.455879211425781
b'1044940',59355,59335.41,59355.31,14.26719856262207,14.80687141418457,14.452447891235352
b'1044940',59356,59335.41,59356.307499999995,14.292998313903809,14.837943077087402,14.502601623535156
b'1044940',59357,59335.41,59357.31,14.342741966247559,14.857431411743164,14.533623695373535
b'1044940',59358,59335.41,59358.30783333333,14.37215805053711,14.894515991210938,14.566762924194336
b'1044940',59361,59335.41,59361.29383333333,14.599010467529297,15.150568008422852,14.739706039428711
b'1044940',59363,59335.41,59363.31,14.739599227905273,15.320623397827148,14.932494163513184
b'1044940',59364,59335.41,59364.26,14.802677154541016,15.355560302734375,15.00351333618164
b'1044940',59365,59335.41,59365.27,14.846639633178711,15.387816429138184,15.103046417236328
b'104603',59246,59229.23,59246.23,18.213024139404297,18.318103790283203,18.417800903320312
b'104603',59255,59229.23,59255.23,17.772159576416016,17.881546020507812,17.803165435791016
b'1046047',58980,58980.25,58980.256666666675,20.931917190551758,20.730863571166992,21.19319725036621
b'1046047',58985,58980.25,58985.26,20.865018844604492,20.852825164794922,21.125587463378906
b'104775',59394,59394.28,59394.28,16.304431915283203,16.349891662597656,16.128520965576172
b'104775',59400,59394.28,59400.27,15.806934356689453,15.716320037841797,15.786794662475586
b'104775',59406,59394.28,59406.27,15.869781494140625,15.753172874450684,15.889290809631348
b'104775',59412,59394.28,59412.27,15.917826652526855,15.863162994384766,16.046337127685547
b'1049437',58937,58937.387,58937.5165,20.771175384521484,20.826171875,20.643959045410156
b'1049949',59312,59305.285,59312.38,15.90578556060791,15.869112014770508,15.907736778259277
b'1049949',59313,59305.29,59313.3362,15.909418106079102,15.902639389038086,15.979024887084961
b'1049949',59314,59305.285,59314.29,15.936199188232422,15.925670623779297,15.98583698272705
b'1049949',59315,59305.285,59315.236666666664,15.969313621520996,15.928524017333984,16.041778564453125
b'1049949',59316,59305.285,59316.41,15.995125770568848,15.95191478729248,16.089508056640625
b'1049949',59317,59305.29,59317.230200000005,16.0019588470459,15.976715087890625,16.111125946044922
b'1049949',59318,59305.285,59318.2475,16.02216148376465,15.971983909606934,16.147550582885742
b'1049949',59319,59305.285,59319.2475,16.034420013427734,15.994585990905762,16.19903564453125
b'1049949',59320,59305.29,59320.2476,16.0511474609375,16.006488800048828,16.232913970947266
b'1049949',59321,59305.285,59321.25,16.067352294921875,16.009307861328125,16.302461624145508
b'1049949',59322,59305.285,59322.24483333333,16.102943420410156,16.044334411621094,16.325035095214844
b'1049949',59324,59305.285,59324.23416666667,16.136749267578125,16.03877830505371,16.3986873626709
b'1049949',59328,59305.285,59328.277,16.174352645874023,16.08163070678711,16.504526138305664
b'1049949',59332,59305.285,59332.3,16.226675033569336,16.073341369628906,16.641700744628906
b'1049949',59333,59305.285,59333.32,16.215679168701172,16.08377456665039,16.65636444091797
b'1049949',59334,59305.285,59334.32833333333,16.214004516601562,16.074369430541992,16.6522159576416
b'1050890',59389,59380.27,59389.27,14.279550552368164,14.476980209350586,14.2060546875
b'1050890',59394,59380.27,59394.28,14.23931884765625,14.421751022338867,14.303325653076172
b'1050890',59400,59380.27,59400.27,14.360164642333984,14.511958122253418,14.526163101196289
b'1050890',59406,59380.27,59406.27,14.561050415039062,14.671371459960938,14.835176467895508
b'1052664',59313,59303.344,59313.3362,15.772811889648438,15.675907135009766,15.802870750427246
b'1052664',59315,59303.344,59315.236666666664,15.788359642028809,15.70046615600586,15.854036331176758
b'1052664',59316,59303.344,59316.41,15.821767807006836,15.722355842590332,15.884284019470215
b'1052664',59317,59303.344,59317.230200000005,15.803182601928711,15.75125503540039,15.882095336914062
b'1052664',59318,59303.344,59318.2475,15.830373764038086,15.784712791442871,15.921774864196777
b'1052664',59319,59303.344,59319.2475,15.845029830932617,15.797294616699219,15.94796371459961
b'1052664',59320,59303.344,59320.265,15.843949317932129,15.78962230682373,15.997920036315918
b'1052664',59321,59303.344,59321.25,15.862990379333496,15.8060941696167,16.009302139282227
b'1052664',59322,59303.344,59322.2564,15.874101638793945,15.819382667541504,16.06521987915039
b'1055756',59246,59246.23,59246.23,19.59184455871582,19.693592071533203,19.63190269470215
b'1055756',59255,59246.23,59255.23,19.374916076660156,19.526172637939453,19.927387237548828
b'105832',59291,59290.324,59291.41,21.213218688964844,21.05924415588379,21.299198150634766
b'1059074',59320,59320.26,59320.265,19.789215087890625,20.094566345214844,19.89569854736328
b'1059074',59321,59320.26,59321.25,18.46898651123047,18.73590087890625,18.408565521240234
b'1059074',59322,59320.26,59322.2564,17.77582359313965,18.19171905517578,17.658077239990234
b'1059074',59337,59320.26,59337.27,15.212397575378418,15.205592155456543,15.580808639526367
b'1059074',59338,59320.26,59338.27,15.190447807312012,15.184803009033203,15.612565040588379
b'1059074',59343,59320.26,59343.24025,15.198873519897461,15.175877571105957,15.880521774291992
b'1059074',59345,59320.26,59345.2365,15.230025291442871,15.163251876831055,16.050447463989258
b'1059593',59313,59304.156,59313.3362,15.824317932128906,16.227758407592773,15.726223945617676
b'1059593',59317,59304.156,59317.230200000005,15.690268516540527,16.34575843811035,15.6757173538208
b'1059593',59318,59304.156,59318.2475,15.676044464111328,16.349308013916016,15.671626091003418
b'1059593',59319,59304.156,59319.24583333333,15.662202835083008,16.315940856933594,15.664108276367188
b'1059593',59320,59304.156,59320.265,15.649486541748047,16.363449096679688,15.674210548400879
b'1059593',59321,59304.156,59321.25,15.667291641235352,16.394779205322266,15.704395294189453
b'1059593',59324,59304.156,59324.232833333335,15.766491889953613,16.477519989013672,15.770936012268066
b'1059593',59328,59304.156,59328.26666666667,15.98326587677002,16.75678253173828,15.98965072631836
b'1059593',59332,59304.156,59332.3,16.249977111816406,17.05494499206543,16.248960494995117
b'1060826',58975,58968.297,58975.42,18.347930908203125,18.391979217529297,18.577682495117188
b'1062835',59313,59309.188,59313.3362,17.494247436523438,17.541847229003906,17.40066146850586
b'1062835',59315,59309.188,59315.236666666664,17.842363357543945,18.12346649169922,17.88776397705078
b'1062835',59316,59309.188,59316.41,18.055057525634766,18.208675384521484,18.115463256835938
b'1062835',59317,59309.188,59317.230200000005,18.274715423583984,18.357463836669922,18.335067749023438
b'1062835',59318,59309.188,59318.2475,18.342557907104492,18.4127197265625,18.50817108154297
b'1062835',59319,59309.188,59319.2475,18.39748191833496,18.53331756591797,18.57636260986328
b'1062835',59320,59309.188,59320.265,18.401552200317383,18.545066833496094,18.613704681396484
b'1062835',59321,59309.188,59321.25,18.355712890625,18.50558853149414,18.54793357849121
b'1062835',59322,59309.188,59322.2564,18.315732955932617,18.49593734741211,18.534183502197266
b'1062835',59337,59309.188,59337.27,17.901222229003906,17.989559173583984,18.426528930664062
b'1062835',59338,59309.188,59338.27,17.87166404724121,18.033981323242188,18.58950424194336
b'1063483',59243,59243.22,59243.2275,15.526543617248535,15.674531936645508,15.274696350097656
b'1063483',59246,59243.22,59246.23,15.002084732055664,15.188505172729492,14.893001556396484
b'1063483',59252,59243.22,59252.2152,14.753089904785156,14.931358337402344,14.759944915771484
b'1063483',59255,59243.22,59255.23,14.737552642822266,14.90449333190918,14.802674293518066
b'1063483',59258,59243.22,59258.23,14.738134384155273,14.860301971435547,14.823057174682617
b'1063483',59267,59243.22,59267.23,14.725193977355957,14.797816276550293,14.974735260009766
b'1063483',59272,59243.22,59272.235,14.73842716217041,14.7518310546875,15.119707107543945
b'1063863',59320,59320.26,59320.265,17.759159088134766,17.942384719848633,17.963850021362305
b'1063863',59321,59320.26,59321.25,17.0131893157959,17.230236053466797,17.12480926513672
b'1063863',59322,59320.26,59322.2564,16.516422271728516,16.749948501586914,16.579570770263672
b'1063863',59337,59320.26,59337.27,13.81579303741455,14.036657333374023,13.721254348754883
b'1063863',59338,59320.26,59338.27,13.756217002868652,13.937959671020508,13.658915519714355
b'1063863',59343,59320.26,59343.24025,13.49128532409668,13.694698333740234,13.471884727478027
b'1063863',59345,59320.26,59345.2365,13.427045822143555,13.613142013549805,13.483558654785156
b'1066165',59322,59313.23,59322.4,19.399471282958984,19.40182876586914,19.30258560180664
b'1067141',59246,59246.23,59246.23,13.802414894104004,14.011770248413086,inf
b'1067141',59252,59246.23,59252.2152,inf,inf,inf
b'1067141',59255,59246.23,59255.23,12.985919952392578,13.041885375976562,13.202249526977539
b'1067141',59258,59246.23,59258.23,inf,inf,inf
b'1067141',59267,59246.23,59267.23,12.567550659179688,inf,12.953081130981445
b'1067141',59272,59246.23,59272.235,12.715215682983398,12.629047393798828,13.228939056396484
b'1069271',59132,59132.55,59132.55,17.069671630859375,17.273120880126953,16.986770629882812
b'1069271',59134,59132.55,59134.10966666666,16.615646362304688,16.797664642333984,16.53313446044922
b'1069271',59135,59132.55,59135.42,16.344736099243164,16.523151397705078,16.27383804321289
b'1069271',59136,59132.55,59136.41966666666,16.23895835876465,16.346559524536133,16.182056427001953
b'1069271',59138,59132.55,59138.380833333336,16.143095016479492,16.240081787109375,16.103857040405273
b'1069271',59139,59132.55,59139.38,16.160327911376953,16.211698532104492,16.11273193359375
b'1069271',59140,59132.55,59140.357166666676,16.113758087158203,16.24030303955078,16.128381729125977
b'1069271',59142,59132.55,59142.3412,16.18758773803711,16.292186737060547,16.198909759521484
b'1069271',59143,59132.55,59143.3775,16.183929443359375,16.317947387695312,16.23538589477539
b'1069271',59144,59132.55,59144.407400000004,16.194297790527344,16.35107421875,16.28356170654297
b'1069271',59145,59132.55,59145.37,16.20201873779297,16.351985931396484,16.290754318237305
b'1069271',59146,59132.55,59146.33533333333,16.211502075195312,16.361101150512695,16.29235076904297
b'1069271',59147,59132.55,59147.48,16.243709564208984,16.388652801513672,16.313034057617188
b'1069271',59148,59132.55,59148.53,16.242910385131836,16.373580932617188,16.344829559326172
b'1069271',59156,59132.55,59156.4456,16.275165557861328,16.33669662475586,16.527149200439453
b'1069271',59157,59132.55,59157.46,16.28543472290039,16.384342193603516,16.572311401367188
b'1069271',59158,59132.55,59158.3555,16.311506271362305,16.389413833618164,16.593658447265625
b'1069271',59160,59132.55,59160.44,16.343652725219727,16.425674438476562,16.673141479492188
b'1069271',59161,59132.55,59161.44,16.34640121459961,16.46261215209961,16.716419219970703
b'1069271',59162,59132.55,59162.46,16.346210479736328,16.463584899902344,16.703580856323242
b'1073547',59313,59307.164,59313.3362,14.035406112670898,14.111481666564941,13.780036926269531
b'1073547',59315,59307.16,59315.236666666664,13.931340217590332,14.008476257324219,13.797264099121094
b'1073547',59316,59307.16,59316.41,13.888282775878906,13.985845565795898,13.831708908081055
b'1073547',59317,59307.164,59317.230200000005,13.868024826049805,13.968097686767578,13.827919960021973
b'1073547',59318,59307.16,59318.2475,13.828493118286133,13.93846321105957,13.860654830932617
b'1073547',59319,59307.16,59319.2475,13.80968952178955,13.947925567626953,13.86806583404541
b'1073547',59320,59307.16,59320.265,13.796891212463379,13.925569534301758,13.887663841247559
b'1073547',59321,59307.16,59321.25,13.795571327209473,13.898686408996582,13.916873931884766
b'1073547',59322,59307.164,59322.2564,13.785234451293945,13.8698091506958,13.933032989501953
b'1073733',58967,58954.254,58967.49,17.513303756713867,17.390247344970703,17.718713760375977
b'1075997',59027,59014.203,59027.27,19.48699188232422,19.82184410095215,19.733234405517578
b'1076475',59312,59305.285,59312.38,17.40692138671875,17.358379364013672,18.344440460205078
b'1076475',59313,59305.29,59313.3362,17.367000579833984,17.386337280273438,18.315696716308594
b'1076475',59314,59305.285,59314.29,17.359739303588867,17.361923217773438,18.282936096191406
b'1076475',59315,59305.285,59315.236666666664,17.33287239074707,17.361732482910156,18.26919937133789
b'1076475',59316,59305.285,59316.41,17.300596237182617,17.332067489624023,18.282573699951172
b'1076475',59317,59305.29,59317.230200000005,17.294597625732422,17.33067512512207,18.274633407592773
b'1076475',59318,59305.285,59318.2475,17.2994327545166,17.324359893798828,18.243703842163086
b'1076475',59319,59305.285,59319.2475,17.286191940307617,17.28471565246582,18.213590621948242
b'1076475',59320,59305.29,59320.2476,17.252117156982422,17.28822135925293,18.24013900756836
