,SNID,norm_MJD,1stDet,MJD,parsnip_type,BAND_r,BAND_i,BAND_g,days_since,r-i,g-r,cluster
28185,b'5062114',59129,59127.387,59129.43659999999,0,16.76803207397461,16.881694793701172,16.711124420166016,2.0495999999911874,-0.1136627197265625,-0.05690765380859375,1
14212,b'3018107',59162,59158.43,59162.46,0,17.052505493164062,17.148941040039062,17.20110511779785,4.029999999998836,-0.096435546875,0.14859962463378906,-1
30997,b'864398',59228,59215.49,59228.662500000006,0,17.997806549072266,18.516658782958984,17.98716163635254,13.172500000007858,-0.5188522338867188,-0.010644912719726562,-1
23317,b'4363807',59374,59365.27,59374.2675,0,14.629751205444336,14.937095642089844,14.442276000976562,8.997500000004948,-0.3073444366455078,-0.18747520446777344,4
896,b'1142857',59221,59215.49,59221.56716666667,0,18.20834350585937,18.739221572875977,18.24148178100586,6.077166666669655,-0.5308780670166051,0.03313827514648793,-1
28187,b'5062114',59132,59127.387,59132.55,0,15.446667671203612,15.661321640014648,15.47800064086914,5.163000000000466,-0.21465396881103693,0.03133296966552912,3
7113,b'2043444',59319,59311.18,59319.2475,0,14.580368041992188,14.882298469543455,14.468456268310549,8.06749999999738,-0.30193042755126775,-0.11191177368163885,4
11714,b'2681325',59142,59127.387,59142.3412,0,14.778436660766602,15.434956550598145,14.841297149658203,14.954200000000128,-0.656519889831543,0.06286048889160156,-1
25474,b'4704006',59322,59311.176,59322.24483333333,0,14.14366626739502,14.451769828796388,13.97812271118164,11.068833333330986,-0.30810356140136896,-0.1655435562133789,-1
4833,b'1742438',59221,59219.44,59221.56716666667,0,19.64165687561035,19.748085021972656,19.62981414794922,2.127166666665289,-0.10642814636230469,-0.011842727661132812,5
4300,b'1666284',59320,59314.29,59320.2476,0,16.159032821655273,16.412067413330078,16.208364486694336,5.957600000001548,-0.2530345916748047,0.0493316650390625,2
12710,b'2782470',58975,58968.297,58975.42,0,16.798233032226562,17.407398223876953,16.738037109375,7.1229999999995925,-0.6091651916503906,-0.0601959228515625,-1
22874,b'4326102',59312,59309.188,59312.38,0,15.692843437194824,15.974281311035156,15.556632041931152,3.19199999999546,-0.28143787384033203,-0.13621139526367188,3
1253,b'1197467',59318,59305.285,59318.2475,0,14.05020523071289,14.744077682495115,14.042892456054688,12.96249999999418,-0.6938724517822248,-0.007312774658203125,-1
5929,b'188220',59193,59182.36,59193.28016666666,0,14.25473976135254,14.608515739440918,14.209461212158203,10.92016666665586,-0.35377597808837713,-0.045278549194337714,-1
19032,b'3786444',59169,59158.426,59169.3565,0,14.725841522216797,14.975852012634276,14.822463989257812,10.930500000002212,-0.2500104904174787,0.09662246704101562,-1
22215,b'4235635',59318,59305.285,59318.2475,0,14.826019287109377,15.328363418579102,15.138347625732422,12.96249999999418,-0.5023441314697248,0.3123283386230451,-1
14599,b'3072142',59313,59305.29,59313.3362,0,14.278353691101074,14.613665580749512,14.25930881500244,8.046199999997043,-0.3353118896484375,-0.01904487609863459,-1
5675,b'1861959',59143,59131.5,59143.3775,0,14.769214630126951,14.9531831741333,14.87037181854248,11.877500000002328,-0.18396854400634943,0.10115718841552912,-1
21311,b'410109',59138,59127.387,59138.380833333336,0,14.50893497467041,15.304327011108398,14.386157989501951,10.993833333333896,-0.7953920364379883,-0.12277698516845881,-1
10146,b'2468042',59142,59131.5,59142.3412,0,14.552642822265623,14.889992713928224,14.424849510192873,10.841200000002573,-0.3373498916626012,-0.12779331207275035,4
18762,b'3746303',59361,59350.37,59361.29383333333,0,15.503376007080078,15.746152877807615,15.703414916992188,10.923833333326911,-0.2427768707275373,0.20003890991210938,3
31784,b'998156',59189,59186.26,59189.37,0,19.51447296142578,18.58489418029785,20.03717613220215,3.110000000000582,0.9295787811279297,0.5227031707763672,-1
59,b'1002671',59357,59353.19,59357.31,0,17.7210693359375,17.899188995361328,17.69695281982422,4.119999999995343,-0.17811965942382812,-0.02411651611328125,0
17057,b'3499505',59404,59401.207,59404.29,0,20.73656845092773,20.612504959106445,20.899219512939453,3.0829999999987194,0.12406349182128551,0.1626510620117223,-1
1626,b'1258086',59027,59014.203,59027.27,0,19.04655647277832,19.30233192443848,18.99057388305664,13.06699999999546,-0.2557754516601598,-0.05598258972167969,-1
18463,b'3705055',59200,59190.39,59200.31,0,15.101800918579102,15.320257186889648,15.252022743225098,9.919999999998254,-0.21845626831054688,0.1502218246459961,-1
23468,b'4391693',59156,59142.324,59156.4456,0,14.501117706298828,14.760871887207031,14.496140480041504,14.12159999999858,-0.2597541809082031,-0.004977226257324219,4
19396,b'3819692',59140,59127.387,59140.35716666668,0,14.7147216796875,15.416255950927734,14.871954917907717,12.970166666680598,-0.7015342712402344,0.15723323822021662,-1
9684,b'2405957',59138,59127.387,59138.380833333336,0,13.890366554260254,14.64737033843994,13.877190589904783,10.993833333333896,-0.7570037841796857,-0.013175964355470526,-1
1255,b'1197467',59320,59305.29,59320.2476,0,14.151153564453123,14.831195831298828,14.149595260620115,14.957600000001548,-0.6800422668457049,-0.0015583038330078125,-1
21718,b'4155681',59377,59367.203,59377.27,0,16.507051467895508,16.792110443115234,16.440570831298828,10.06699999999546,-0.28505897521972656,-0.06648063659667969,1
1491,b'1232417',59321,59309.188,59321.25,0,16.138269424438477,16.400712966918945,16.116947174072266,12.06199999999808,-0.26244354248046875,-0.021322250366210938,2
21130,b'4075052',59129,59127.387,59129.43659999999,0,14.254356384277344,14.708990097045898,14.40102767944336,2.0495999999911874,-0.4546337127685547,0.14667129516601562,-1
29888,b'714598',59147,59136.46,59147.48,0,14.55918312072754,14.883773803710938,14.578596115112305,11.020000000004075,-0.32459068298339666,0.01941299438476385,-1
408,b'1059593',59318,59304.156,59318.2475,0,15.676044464111328,16.349308013916016,15.671626091003418,14.091499999994994,-0.6732635498046875,-0.004418373107910156,-1
9524,b'2388188',59144,59131.5,59144.4074,0,14.357538223266602,14.650262832641602,14.329191207885742,12.907399999996414,-0.292724609375,-0.028347015380859375,-1
7723,b'2137122',59313,59304.156,59313.3362,0,16.590024948120117,17.077693939208984,16.964195251464844,9.180199999995239,-0.4876689910888672,0.37417030334472656,-1
6848,b'2006786',59222,59215.49,59222.58,0,18.47285842895508,19.08025360107422,18.62482070922852,7.0900000000037835,-0.6073951721191371,0.1519622802734375,-1
13165,b'285131',59367,59367.203,59367.259,0,19.61117935180664,19.46885299682617,19.67710876464844,0.055999999996856786,0.1423263549804723,0.06592941284180043,5
5477,b'1839239',59346,59331.29,59346.28,0,14.055431365966797,14.59989070892334,14.019274711608888,14.989999999997963,-0.544459342956543,-0.03615665435790838,-1
8240,b'2211070',59320,59316.28,59320.265,0,18.03773498535156,18.21269989013672,18.22323036193848,3.985000000000582,-0.1749649047851598,0.18549537658692117,-1
13444,b'2907688',59131,59127.387,59131.4874,0,14.014119148254396,14.503358840942385,13.905006408691406,4.100399999995716,-0.4892396926879883,-0.10911273956299006,-1
1946,b'1296512',59344,59332.3,59344.27,0,16.563432693481445,16.707857131958008,16.724510192871094,11.969999999993888,-0.1444244384765625,0.16107749938964844,1
12973,b'2817628',59136,59127.387,59136.41966666666,0,14.967284202575684,15.488529205322266,15.163475036621094,9.03266666665877,-0.521245002746582,0.19619083404541016,-1
11342,b'2639519',59142,59127.387,59142.3412,0,14.543448448181152,15.14936637878418,14.648241996765137,14.954200000000128,-0.6059179306030273,0.10479354858398438,-1
591,b'1090828',59255,59246.23,59255.23,0,18.21124267578125,18.843849182128903,18.42498779296875,9.0,-0.6326065063476527,0.2137451171875,-1
29562,b'681120',59222,59220.63,59222.58,0,20.286842346191406,20.128173828125,20.30111312866211,1.9500000000043656,0.15866851806640625,0.014270782470703125,-1
1949,b'1296512',59347,59332.3,59347.26,0,16.376951217651367,16.69371223449707,16.53412437438965,14.959999999999127,-0.3167610168457031,0.15717315673828125,1
3477,b'1543053',59319,59309.188,59319.2475,0,14.09101676940918,14.411311149597168,13.952747344970703,10.05949999999575,-0.3202943801879883,-0.13826942443847656,-1
21279,b'4094459',59169,59156.348,59169.3565,0,14.640920639038086,15.157258987426758,14.748296737670898,13.00850000000355,-0.5163383483886719,0.1073760986328125,-1
7180,b'2050797',59255,59243.22,59255.23,0,13.933215141296388,14.59661865234375,13.85275650024414,12.010000000002037,-0.6634035110473615,-0.08045864105224787,-1
4440,b'1686869',59140,59132.55,59140.35716666668,0,15.961944580078123,16.112369537353516,16.230812072753906,7.807166666680132,-0.1504249572753924,0.268867492675783,-1
13160,b'2850812',59226,59215.49,59226.63,0,18.89748764038086,19.15703582763672,19.23457336425781,11.139999999999418,-0.2595481872558594,0.3370857238769496,-1
15599,b'3270405',59348,59347.26,59348.2666,0,17.27529525756836,17.495052337646484,17.13688850402832,1.006600000000617,-0.219757080078125,-0.13840675354003906,-1
17295,b'3533367',59129,59127.387,59129.43659999999,0,14.959766387939451,15.162297248840332,14.926366806030272,2.0495999999911874,-0.20253086090088068,-0.03339958190917969,-1
9395,b'2361676',59222,59216.27,59222.257000000005,0,16.71390724182129,16.830795288085938,17.034385681152344,5.9870000000082655,-0.11688804626464844,0.3204784393310547,1
20432,b'397141',58975,58962.34,58975.42,0,19.204998016357425,19.597190856933597,19.29937171936035,13.080000000001746,-0.3921928405761719,0.09437370300292613,-1
3053,b'147772',58975,58962.34,58975.42,0,18.99535369873047,19.52303123474121,18.95710182189941,13.080000000001746,-0.5276775360107422,-0.03825187683105824,-1
29670,b'689297',59183,59183.39,59183.39,0,20.64365768432617,20.056982040405277,19.43655014038086,0.0,0.5866756439208913,-1.207107543945309,-1
24753,b'4590083',58937,58937.387,58937.5165,0,20.95687866210937,21.0411319732666,20.747753143310547,0.1294999999954598,-0.08425331115723012,-0.20912551879882457,-1
18763,b'3746303',59363,59350.37,59363.31,0,15.039287567138672,15.324014663696287,15.174447059631348,12.939999999995052,-0.2847270965576154,0.13515949249267578,-1
23788,b'4425535',59364,59351.32,59364.26,0,14.157403945922852,14.49050521850586,13.997543334960938,12.940000000002328,-0.3331012725830078,-0.15986061096191406,-1
15263,b'3188964',59212,59199.33,59212.33,0,14.503244400024414,14.779738426208496,14.588682174682615,13.0,-0.27649402618408203,0.08543777465820135,4
14486,b'3055289',59317,59305.29,59317.230200000005,0,14.32868194580078,14.93786334991455,14.59424877166748,11.940200000004552,-0.6091814041137713,0.265566825866701,-1
19971,b'3906254',59139,59135.42,59139.38,0,16.493404388427734,16.68655014038086,16.327823638916016,3.959999999999127,-0.193145751953125,-0.16558074951171875,-1
20885,b'4046127',58975,58962.34,58975.42,0,18.95543098449707,19.2048454284668,18.660568237304688,13.080000000001746,-0.24941444396973012,-0.2948627471923828,-1
20258,b'393040',59191,59184.19,59191.3925,0,16.367435455322266,16.572940826416016,16.468448638916016,7.202499999999418,-0.20550537109375,0.10101318359375,2
